customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,total_services,contract_risk,payment_risk,avg_monthly_revenue,has_family
4116-IQRFR,0,0,1,1,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),24.1,73.1,0,0-1yr,2,0.5,0.3,14.62,1
3714-JTVOV,0,1,1,0,42,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),74.15,3229.4,1,2-4yr,2,1.0,0.3,75.10232558139535,1
8259-DZLIZ,0,0,1,1,64,1,Yes,DSL,No,Yes,No,No,No,No,One year,1,Bank transfer (automatic),53.85,3399.85,0,4yr+,3,0.5,0.3,52.30538461538461,1
0442-ZXKVS,0,1,1,0,54,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),115.6,6431.05,0,4yr+,8,0.5,0.3,116.92818181818183,1
7853-WNZSY,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),19.75,19.75,0,0-1yr,1,1.0,0.3,9.875,0
3120-FAZKD,0,0,1,1,54,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.05,1230.9,0,4yr+,2,0.2,0.3,22.380000000000003,1
8606-OEGQZ,0,0,0,1,18,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),25.3,454.65,0,1-2yr,2,0.2,0.3,23.928947368421053,1
0225-ZORZP,0,0,0,0,3,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,84.3,235.05,0,0-1yr,3,1.0,1.0,58.7625,0
4702-IOQDC,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,70.1,1,0-1yr,1,1.0,1.0,35.05,0
9489-JMTTN,0,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),89.75,6595.9,0,4yr+,8,0.2,0.3,90.35479452054794,1
0575-CUQOV,0,1,1,0,60,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,97.95,5867.0,0,4yr+,5,0.5,1.0,96.18032786885246,1
0967-BMLBD,0,0,1,1,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.0,196.35,0,0-1yr,1,0.5,0.7,16.3625,1
6178-KFNHS,0,0,0,1,12,1,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,78.3,909.25,1,0-1yr,3,1.0,1.0,69.9423076923077,1
2830-LEWOA,0,0,1,1,61,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),103.9,6449.15,0,4yr+,6,0.5,0.3,104.01854838709677,1
5006-MXVRN,0,0,0,0,39,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.7,762.45,0,2-4yr,1,0.2,0.3,19.06125,0
1264-BYWMS,0,0,0,0,55,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.8,5283.95,1,4yr+,4,1.0,1.0,94.35625,0
9658-WYUFB,0,0,0,0,17,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,94.4,1617.5,1,1-2yr,5,1.0,1.0,89.86111111111111,0
8327-WKMIE,0,0,0,0,37,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.15,785.75,0,2-4yr,1,0.5,0.3,20.67763157894737,0
6917-FIJHC,0,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.0,1776.0,0,4yr+,2,0.2,0.7,24.328767123287673,1
5329-KRDTM,0,1,1,0,72,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),77.35,5396.25,0,4yr+,6,0.2,0.3,73.92123287671232,1
7797-EJMDP,0,0,0,0,8,1,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),66.05,574.5,0,0-1yr,4,1.0,0.3,63.833333333333336,0
3530-VWVGU,0,0,1,1,22,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.9,400.3,0,1-2yr,1,1.0,0.7,17.40434782608696,1
2013-SGDXK,0,0,0,0,1,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,84.3,84.3,1,0-1yr,3,1.0,1.0,42.15,0
6368-NWMCE,0,0,0,0,38,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),68.15,2656.3,0,2-4yr,5,1.0,0.3,68.11025641025641,0
3633-CDBUW,0,0,0,1,17,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,80.85,1445.95,0,1-2yr,6,0.5,1.0,80.33055555555556,1
0707-HOVVN,0,1,0,0,70,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,1,Bank transfer (automatic),75.5,5212.65,0,4yr+,6,0.2,0.3,73.41760563380281,0
8580-QVLOC,0,1,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),92.45,6440.25,1,4yr+,8,0.2,0.3,88.22260273972603,1
3956-MGXOG,0,0,0,0,28,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.6,2244.95,0,2-4yr,2,1.0,1.0,77.41206896551724,0
9274-UARKJ,0,0,0,0,15,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Bank transfer (automatic),83.2,1130.0,0,1-2yr,3,1.0,0.3,70.625,0
4077-HWUYD,0,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),87.55,6463.15,0,4yr+,8,0.2,0.3,88.53630136986301,1
2012-NWRPA,0,1,1,0,11,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.55,1131.2,1,0-1yr,5,1.0,1.0,94.26666666666667,1
8808-ELEHO,0,1,0,0,8,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,81.25,585.95,1,0-1yr,3,1.0,1.0,65.10555555555555,0
0103-CSITQ,0,0,1,0,57,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),109.4,6252.7,0,4yr+,7,0.5,0.3,107.8051724137931,1
3506-LCJDC,0,0,1,1,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),19.95,19.95,1,0-1yr,1,1.0,0.3,9.975,1
8671-KKKOS,0,0,1,0,46,0,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,45.55,2062.15,0,2-4yr,3,1.0,1.0,43.87553191489362,1
7305-ZWMAJ,0,0,1,0,30,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.7,587.1,0,2-4yr,1,0.5,0.3,18.938709677419357,1
9518-XXBXE,0,1,1,0,10,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Electronic check,75.3,720.45,0,0-1yr,2,1.0,1.0,65.49545454545455,1
3934-HXCFZ,0,0,1,0,23,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Electronic check,99.25,2186.4,1,1-2yr,6,1.0,1.0,91.10000000000001,1
6578-KRMAW,0,0,0,0,32,1,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),93.4,2979.3,0,2-4yr,5,1.0,0.3,90.28181818181818,0
4860-IJUDE,0,0,0,0,13,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),73.75,956.65,0,1-2yr,2,1.0,0.3,68.33214285714286,0
7666-WKRON,0,0,0,0,39,1,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,1,Electronic check,80.45,3201.55,1,2-4yr,3,0.2,1.0,80.03875000000001,0
9688-YGXVR,0,0,0,0,44,1,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),88.15,3973.2,0,2-4yr,4,1.0,0.3,88.29333333333332,0
0423-UDIJQ,0,1,0,0,9,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Mailed check,49.2,447.9,0,0-1yr,2,1.0,0.7,44.79,0
1945-XISKS,0,0,1,0,67,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.65,1335.2,0,4yr+,1,0.2,0.7,19.63529411764706,1
4910-AQFFX,0,0,1,1,9,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),79.35,661.25,1,0-1yr,3,1.0,0.3,66.125,1
2154-KVJFF,0,0,0,0,15,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.75,1111.85,1,1-2yr,3,1.0,1.0,69.490625,0
5360-LJCNJ,0,0,1,0,71,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.15,7555.0,0,4yr+,6,0.2,0.3,104.93055555555556,1
2607-FBDFF,0,0,0,0,1,1,No,DSL,No,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),49.0,49.0,0,0-1yr,2,1.0,0.3,24.5,0
9647-ERGBE,0,0,1,1,30,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,100.05,3046.15,1,2-4yr,5,1.0,1.0,98.26290322580645,1
3428-XZMAZ,0,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.35,69.35,1,0-1yr,1,1.0,1.0,34.675,0
1100-DDVRV,0,0,1,0,17,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,1,Mailed check,49.8,836.35,0,1-2yr,3,1.0,0.7,46.46388888888889,1
0378-TOVMS,0,0,0,0,3,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Electronic check,85.8,272.2,1,0-1yr,3,1.0,1.0,68.05,0
4355-HBJHH,0,0,1,1,67,1,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,1,Electronic check,79.7,5293.4,1,4yr+,6,0.2,1.0,77.84411764705882,1
6728-WYQBC,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.95,20.95,0,0-1yr,1,1.0,0.3,10.475,0
9058-CBREO,0,1,0,0,1,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,50.55,50.55,1,0-1yr,2,1.0,0.7,25.275,0
9029-FEGVJ,0,1,1,0,32,1,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,0,Mailed check,79.3,2570.0,0,2-4yr,3,1.0,0.7,77.87878787878788,1
7216-KAOID,0,0,1,1,41,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.5,798.2,0,2-4yr,1,0.5,0.3,19.004761904761907,1
0318-QUUOB,0,0,1,0,1,1,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.55,80.55,1,0-1yr,2,1.0,1.0,40.275,1
6145-NNPNO,0,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Bank transfer (automatic),44.15,44.15,0,0-1yr,1,1.0,0.3,22.075,0
5520-FVEWJ,0,0,1,1,12,1,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,84.5,916.9,1,0-1yr,4,1.0,1.0,70.53076923076922,1
5339-TJFEK,0,0,1,1,62,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,105.5,6487.2,0,4yr+,6,1.0,1.0,102.97142857142858,1
5572-ZDXHY,0,0,0,0,22,1,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,84.3,1855.65,1,1-2yr,3,1.0,0.7,80.6804347826087,0
2074-GUHPQ,0,0,0,1,17,1,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,1,Credit card (automatic),92.7,1556.85,0,1-2yr,5,1.0,0.3,86.49166666666666,1
4625-XMOYM,0,0,1,1,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),26.25,1988.05,0,4yr+,2,0.2,0.3,27.233561643835614,1
5827-MWCZK,0,0,1,1,56,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),96.95,5432.2,0,4yr+,5,1.0,0.3,95.30175438596491,1
1385-TQOZW,0,0,0,0,9,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Credit card (automatic),20.45,147.55,0,0-1yr,1,1.0,0.3,14.755,0
5914-XRFQB,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),115.8,8424.9,0,4yr+,8,0.2,0.3,115.40958904109588,1
4329-YPDDQ,0,0,0,0,20,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),108.2,2203.7,0,1-2yr,7,1.0,0.3,104.93809523809523,0
4804-NCPET,0,0,1,1,19,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.2,387.4,0,1-2yr,1,0.2,0.7,19.369999999999997,1
3750-CKVKH,0,0,0,0,2,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,67.75,116.65,1,0-1yr,1,1.0,1.0,38.88333333333333,0
5944-UGLLK,0,0,0,0,53,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),54.9,3045.75,0,4yr+,4,0.5,0.3,56.40277777777778,0
8063-GBATB,0,1,0,0,27,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.25,2287.25,1,2-4yr,3,1.0,1.0,81.6875,0
7787-BNTZM,0,0,0,0,6,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.15,130.5,0,0-1yr,1,1.0,0.3,18.642857142857142,0
2252-ISRNH,0,0,1,1,9,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,90.35,767.9,0,0-1yr,4,0.5,1.0,76.78999999999999,1
9415-TPKRV,0,0,1,1,8,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,55.75,446.8,0,0-1yr,3,1.0,1.0,49.644444444444446,1
5322-TEUJK,0,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.6,8100.25,0,4yr+,8,0.2,0.3,112.50347222222223,1
4547-KQRTM,0,0,0,0,10,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Bank transfer (automatic),80.05,830.7,1,0-1yr,3,1.0,0.3,75.51818181818182,0
4877-EVATK,0,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,20.0,1,0-1yr,1,1.0,0.7,10.0,0
1866-DIOQZ,0,0,1,0,71,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,0,Bank transfer (automatic),66.8,4689.15,0,4yr+,6,0.5,0.3,65.12708333333333,1
8375-KVTHK,0,0,1,0,68,1,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,1,Electronic check,100.3,6754.35,0,4yr+,5,0.5,1.0,97.88913043478261,1
2697-NQBPF,0,0,0,0,34,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,105.35,3540.65,0,2-4yr,6,1.0,1.0,101.16142857142857,0
3709-OIJEA,0,0,0,0,26,1,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,1,Electronic check,85.2,2184.6,0,2-4yr,4,0.5,1.0,80.91111111111111,0
7639-SUPCW,0,0,0,0,22,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),48.8,1054.6,1,1-2yr,2,1.0,0.3,45.85217391304347,0
1386-ZIKUV,0,0,0,0,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,18.95,130.55,0,0-1yr,1,1.0,0.7,16.31875,0
0599-XNYDO,0,0,1,0,20,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),69.8,1540.35,0,1-2yr,1,1.0,0.3,73.35,1
6377-WHAOX,0,0,1,0,60,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.15,6411.25,0,4yr+,6,1.0,1.0,105.10245901639344,1
6855-VLGOS,0,0,1,1,72,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Electronic check,20.55,1432.55,0,4yr+,1,0.2,1.0,19.623972602739727,1
8999-XXGNS,0,1,1,0,72,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Credit card (automatic),105.75,7629.85,0,4yr+,6,0.5,0.3,104.51849315068493,1
8746-OQQRW,0,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,25.25,101.9,0,0-1yr,2,1.0,0.7,20.380000000000003,0
3181-MIZBN,0,0,1,1,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Electronic check,19.75,313.4,0,1-2yr,1,1.0,1.0,18.435294117647057,1
0471-ARVMX,0,1,1,0,62,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Electronic check,104.85,6312.9,0,4yr+,6,0.5,1.0,100.2047619047619,1
7766-CLTIC,0,0,0,0,10,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,60.95,629.55,0,0-1yr,3,1.0,0.7,57.23181818181818,0
5650-YLIBA,0,0,0,0,31,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,81.15,2640.55,0,2-4yr,3,1.0,1.0,82.5171875,0
0825-CPPQH,0,0,1,0,71,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.1,1372.45,0,4yr+,1,0.2,0.3,19.061805555555555,1
9084-OAYKL,0,0,0,0,58,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.8,1212.25,0,4yr+,1,0.2,0.7,20.546610169491526,0
6122-LJADA,0,0,1,1,70,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),90.15,6237.05,0,4yr+,8,0.2,0.3,87.84577464788732,1
2400-XIWIO,0,0,1,0,71,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Electronic check,90.1,6310.9,0,4yr+,8,0.2,1.0,87.65138888888889,1
7524-VRLPL,0,1,0,0,69,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),74.1,5031.0,0,4yr+,6,0.2,0.3,71.87142857142857,0
1069-XAIEM,0,1,0,0,1,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,85.05,85.05,1,0-1yr,3,1.0,1.0,42.525,0
7569-NMZYQ,0,0,1,1,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),118.75,8672.45,0,4yr+,8,0.2,0.3,118.80068493150686,1
5201-USSQZ,0,0,1,0,26,1,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,0,Credit card (automatic),85.9,2196.45,0,2-4yr,3,1.0,0.3,81.35,1
2105-PHWON,0,0,1,0,33,1,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),95.0,3008.15,0,2-4yr,5,1.0,0.3,88.47500000000001,1
1494-EJZDW,0,0,1,1,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.15,220.8,0,0-1yr,1,0.2,0.7,20.072727272727274,1
4884-TVUQF,0,1,0,0,57,1,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),101.3,5779.6,0,4yr+,6,0.2,0.3,99.64827586206897,0
8003-EWNDZ,0,0,0,0,10,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,21.2,222.65,0,0-1yr,1,1.0,1.0,20.240909090909092,0
1897-RCFUM,0,0,1,1,39,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,24.2,914.6,0,2-4yr,2,0.5,0.7,22.865000000000002,1
9256-JTBNZ,0,0,0,0,11,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.3,246.3,0,0-1yr,1,1.0,0.3,20.525000000000002,0
4658-HCOHW,0,0,1,1,21,1,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,102.8,2110.15,1,1-2yr,6,1.0,1.0,95.9159090909091,1
2211-RMNHO,0,0,1,1,68,1,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.3,5560.0,0,4yr+,7,0.2,0.3,80.57971014492753,1
2432-TFSMK,0,0,0,0,18,1,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Credit card (automatic),89.6,1633.0,0,1-2yr,4,0.5,0.3,85.94736842105263,0
3440-JPSCL,0,0,0,0,6,1,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,99.95,547.65,1,0-1yr,5,1.0,0.7,78.23571428571428,0
4929-ROART,0,0,0,0,18,1,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,56.25,969.85,0,1-2yr,3,1.0,0.7,51.044736842105266,0
1834-ABKHQ,0,0,1,1,52,1,No,DSL,No,No,Yes,No,No,No,One year,1,Bank transfer (automatic),50.95,2610.65,0,4yr+,2,0.5,0.3,49.257547169811325,1
1741-WTPON,0,0,1,1,56,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,115.85,6567.9,0,4yr+,8,0.2,0.7,115.22631578947367,1
3932-IJWDZ,0,0,0,0,45,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.65,4747.85,0,2-4yr,6,1.0,0.3,103.21413043478262,0
1240-HCBOH,0,0,0,0,67,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,26.1,1759.55,0,4yr+,2,0.2,0.7,25.875735294117646,0
3594-KADLU,0,0,1,0,3,0,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Mailed check,35.1,101.1,0,0-1yr,2,1.0,0.7,25.275,1
8065-BVEPF,0,1,0,0,65,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.1,6496.15,0,4yr+,5,1.0,0.3,98.42651515151515,0
3796-ENZGF,0,0,1,0,63,1,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,0,Mailed check,67.25,4234.15,0,4yr+,5,0.2,0.7,66.15859375,1
1734-ZMNTZ,0,0,1,1,11,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,300.7,0,0-1yr,2,0.2,0.7,25.058333333333334,1
2853-CWQFQ,0,0,0,1,1,1,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,1,Mailed check,59.55,59.55,0,0-1yr,3,1.0,0.7,29.775,1
0813-TAXXS,0,0,0,0,55,1,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),77.8,4323.35,0,4yr+,5,0.2,0.3,77.20267857142858,0
2519-TWKFS,0,0,1,1,25,1,Yes,DSL,No,No,No,Yes,No,No,One year,1,Mailed check,55.1,1466.1,0,2-4yr,3,0.5,0.7,56.388461538461534,1
2889-FPWRM,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),117.8,8684.8,1,4yr+,8,0.5,0.3,118.96986301369861,1
0626-QXNGV,0,0,1,0,72,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.15,1776.45,0,4yr+,2,0.2,0.3,24.334931506849315,1
6723-CEGQI,0,0,0,1,65,0,No phone service,DSL,No,Yes,No,Yes,Yes,No,Two year,0,Mailed check,45.25,2933.95,0,4yr+,3,0.2,0.7,44.45378787878788,1
6987-XQSJT,0,1,0,0,54,1,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Electronic check,79.5,4370.25,1,4yr+,3,1.0,1.0,79.4590909090909,0
4732-RRJZC,0,0,1,1,7,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.25,144.35,0,0-1yr,1,1.0,0.7,18.04375,1
9499-XPZXM,0,0,1,0,72,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,0,Bank transfer (automatic),64.75,4804.75,0,4yr+,5,0.2,0.3,65.81849315068493,1
4338-EYCER,0,0,1,0,21,1,No,DSL,No,No,No,No,Yes,No,Month-to-month,0,Bank transfer (automatic),54.6,1125.2,0,1-2yr,2,1.0,0.3,51.14545454545455,1
3007-FDPEA,0,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.7,39.85,0,0-1yr,1,1.0,0.3,13.283333333333333,0
6350-XFYGW,0,1,0,0,4,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.75,422.4,0,0-1yr,4,1.0,1.0,84.47999999999999,0
4290-BSXUX,0,0,1,0,3,1,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,1,Bank transfer (automatic),79.65,251.75,1,0-1yr,3,1.0,0.3,62.9375,1
8513-OLYGY,0,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),115.8,8332.15,0,4yr+,8,0.2,0.3,114.1390410958904,1
0311-QYWSS,0,0,0,0,6,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,49.45,314.6,0,0-1yr,2,1.0,1.0,44.94285714285714,0
8705-DWKTI,0,0,0,0,52,1,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),83.8,4331.4,0,4yr+,3,1.0,0.3,81.72452830188679,0
8755-IWJHN,0,1,1,0,69,1,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Bank transfer (automatic),95.35,6382.0,0,4yr+,5,1.0,0.3,91.17142857142858,1
